what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"macosx",1366999954743
arch,sysinfo,,,"x86_64",1366999954743
ws,sysinfo,,,"cocoa",1366999954743
locale,sysinfo,,,"en_US",1366999954743
processors,sysinfo,,,"2",1366999954743
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1366999954743
java.runtime.version,sysinfo,,,"1.6.0_37-b06-434-10M3909",1366999954743
java.specification.name,sysinfo,,,"Java Platform API Specification",1366999954743
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1366999954743
java.specification.version,sysinfo,,,"1.6",1366999954743
java.vendor,sysinfo,,,"Apple Inc.",1366999954743
java.version,sysinfo,,,"1.6.0_37",1366999954743
java.vm.info,sysinfo,,,"mixed mode",1366999954743
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1366999954743
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1366999954743
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1366999954743
java.vm.specification.version,sysinfo,,,"1.0",1366999954743
java.vm.vendor,sysinfo,,,"Apple Inc.",1366999954743
java.vm.version,sysinfo,,,"20.12-b01-434",1366999954743
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1366999954896
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1366999955619
started,bundle,com.google.appengine.eclipse.core,3.2.0.v201302131858-rel-r37,"com.google.appengine.eclipse.core",1366999957559
started,bundle,com.google.gdt.eclipse.appengine.rpc,3.2.0.v201302131858-rel-r37,"com.google.gdt.eclipse.appengine.rpc",1366999958018
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1366999958390
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1366999958507
started,bundle,com.google.gdt.eclipse.platform.e37,3.2.0.v201302131858-rel-r37,"com.google.gdt.eclipse.platform.e37",1366999958838
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1366999960319
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1366999960778
started,bundle,com.google.gwt.eclipse.core,3.2.0.v201302131858-rel-r37,"com.google.gwt.eclipse.core",1366999961576
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1366999962940
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1366999963460
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1366999963463
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1366999963757
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1366999964297
started,bundle,com.collabnet.subversion.merge,2.2.4,"com.collabnet.subversion.merge",1366999965289
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1366999965411
