what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1362950486374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362950487100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362950487161
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362950491729
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362950496705
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1362950512245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362950516689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362950522631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362950529004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362950541003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362950543106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362950558125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362950558705
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1362950558864
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362950564370
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1362950568194
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362950579193
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1362950583090
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362950585159
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362950612331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362950625069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362950626784
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1362950626873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362950627641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362950628143
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362950636213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362950696934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362951065482
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362951068077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362951075643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362951178058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362951182366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362951188004
error,log,,,"Participant 'org.eclipse.jpt.jpa.core.ltk.jpaMoveFolderParticipant' removed due to the following exception",1362951193900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362951194277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362951199907
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1362951200556
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1362951201113
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1362951201340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362951205948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362951207650
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362951212064
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362951212194
