what,kind,bundleId,bundleVersion,description,time
started,bundle,com.google.gdt.eclipse.core,3.2.0.v201302131858-rel-r37,"com.google.gdt.eclipse.core",1363709603937
started,bundle,com.google.gdt.eclipse.login,3.2.0.v201302131858-rel-r37,"com.google.gdt.eclipse.login",1363709603940
started,bundle,com.google.gdt.eclipse.managedapis,3.2.0.v201302131858-rel-r37,"com.google.gdt.eclipse.managedapis",1363709603940
started,bundle,com.google.gdt.eclipse.suite.ext,3.2.0.v201302131858-rel-r37,"com.google.gdt.eclipse.suite.ext",1363709603941
os,sysinfo,,,"macosx",1363709603946
arch,sysinfo,,,"x86_64",1363709603946
ws,sysinfo,,,"cocoa",1363709603946
locale,sysinfo,,,"en_US",1363709603946
processors,sysinfo,,,"2",1363709603946
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1363709603946
java.runtime.version,sysinfo,,,"1.6.0_37-b06-434-10M3909",1363709603946
java.specification.name,sysinfo,,,"Java Platform API Specification",1363709603946
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1363709603946
java.specification.version,sysinfo,,,"1.6",1363709603946
java.vendor,sysinfo,,,"Apple Inc.",1363709603946
java.version,sysinfo,,,"1.6.0_37",1363709603946
java.vm.info,sysinfo,,,"mixed mode",1363709603946
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1363709603946
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1363709603946
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1363709603946
java.vm.specification.version,sysinfo,,,"1.0",1363709603946
java.vm.vendor,sysinfo,,,"Apple Inc.",1363709603946
java.vm.version,sysinfo,,,"20.12-b01-434",1363709603946
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1363709604069
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1363709606586
started,bundle,com.google.appengine.eclipse.core,3.2.0.v201302131858-rel-r37,"com.google.appengine.eclipse.core",1363709606871
started,bundle,com.google.gdt.eclipse.appengine.rpc,3.2.0.v201302131858-rel-r37,"com.google.gdt.eclipse.appengine.rpc",1363709607242
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1363709607901
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1363709608241
started,bundle,com.google.gdt.eclipse.platform.e37,3.2.0.v201302131858-rel-r37,"com.google.gdt.eclipse.platform.e37",1363709609143
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1363709609355
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1363709609365
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1363709610033
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1363709610738
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1363709610951
