what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1361557763671
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1361557763671
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1361557763672
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1361557763672
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1361557763672
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1361557763672
started,bundle,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.adt",1361557763672
started,bundle,com.android.ide.eclipse.base,21.1.0.v201302060044-569685,"com.android.ide.eclipse.base",1361557763672
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1361557763672
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1361557763672
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1361557763672
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1361557763672
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1361557763672
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1361557763672
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1361557763672
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1361557763672
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.v20110815-1419,"org.eclipse.equinox.p2.artifact.repository",1361557763672
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1361557763673
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1361557763673
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1361557763673
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1361557763673
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1361557763673
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1361557763673
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1361557763673
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1361557763673
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1361557763673
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1361557763674
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1361557763674
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1361557763674
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1361557763674
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1361557763674
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1361557763674
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1361557763674
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.updatesite",1361557763674
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1361557763674
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1361557763674
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1361557763674
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1361557763674
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1361557763674
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1361557763674
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1361557763674
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1361557763674
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1361557763674
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1361557763674
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1361557763674
started,bundle,org.eclipse.mylyn.bugzilla.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.bugzilla.core",1361557763674
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.bugzilla.ui",1361557763674
started,bundle,org.eclipse.mylyn.commons.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.core",1361557763674
started,bundle,org.eclipse.mylyn.commons.net,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.net",1361557763674
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.0.2.v20120916-1200,"org.eclipse.mylyn.commons.notifications.core",1361557763675
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.0.2.v20120916-1200,"org.eclipse.mylyn.commons.notifications.feed",1361557763675
started,bundle,org.eclipse.mylyn.commons.notifications.ui,1.0.2.v20120916-1200,"org.eclipse.mylyn.commons.notifications.ui",1361557763675
started,bundle,org.eclipse.mylyn.commons.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.ui",1361557763675
started,bundle,org.eclipse.mylyn.commons.workbench,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.workbench",1361557763675
started,bundle,org.eclipse.mylyn.context.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.context.core",1361557763675
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.context.tasks.ui",1361557763675
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.monitor.ui",1361557763675
started,bundle,org.eclipse.mylyn.tasks.index.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.index.core",1361557763675
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.ui",1361557763675
started,bundle,org.eclipse.mylyn.team.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.team.ui",1361557763675
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1361557763675
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1361557763675
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1361557763675
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1361557763675
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1361557763675
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1361557763675
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1361557763675
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1361557763675
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1361557763675
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1361557763675
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1361557763675
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1361557763675
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1361557763675
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1361557763676
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1361557763676
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1361557763676
os,sysinfo,,,"win32",1361557763677
arch,sysinfo,,,"x86_64",1361557763677
ws,sysinfo,,,"win32",1361557763677
locale,sysinfo,,,"en_US",1361557763677
processors,sysinfo,,,"4",1361557763677
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1361557763678
java.runtime.version,sysinfo,,,"1.7.0_02-b13",1361557763678
java.specification.name,sysinfo,,,"Java Platform API Specification",1361557763678
java.specification.vendor,sysinfo,,,"Oracle Corporation",1361557763678
java.specification.version,sysinfo,,,"1.7",1361557763678
java.vendor,sysinfo,,,"Oracle Corporation",1361557763678
java.version,sysinfo,,,"1.7.0_02",1361557763678
java.vm.info,sysinfo,,,"mixed mode",1361557763678
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1361557763678
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1361557763678
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1361557763678
java.vm.specification.version,sysinfo,,,"1.7",1361557763678
java.vm.vendor,sysinfo,,,"Oracle Corporation",1361557763678
java.vm.version,sysinfo,,,"22.0-b10",1361557763678
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1361557763679
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1361557764722
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1361557768207
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1361557768238
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1361557768307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361557770975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361557772113
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1361557772120
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1361557811564
started,bundle,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms",1361557819062
started,bundle,com.android.ide.eclipse.traceview,21.1.0.v201302060044-569685,"com.android.ide.eclipse.traceview",1361557823390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361557823424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361557829405
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1361557832853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361557834719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361557848219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361557850749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361557939221
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1361557940103
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1361557940104
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361557943741
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1361557943816
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1361557943842
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361557943860
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361557970463
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361557970518
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1361557970837
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1361557971633
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1361557971636
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1361557972016
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1361557972030
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1361557972330
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1361557972353
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1361557972444
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1361557972554
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361557974411
closed,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1361557974411
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1361557975051
started,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1361557975101
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1361557975264
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1361557976553
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1361557976627
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361557978074
closed,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1361557978074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361557991071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361558014923
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361558017744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361558022401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361558026440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361558029153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361558033304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361558037885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361558308185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361558455663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361558476391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361558482943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361558483033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361558526534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361558530755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361559126094
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1361559127674
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1361559128206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361559135620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361559140271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361559140345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361559145076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361559145481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361559366841
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361559369035
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1361559370441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361559378134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361559385400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361559387589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361565265678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361565286916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361565295209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361565295457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361565323997
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1361565324006
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1361565337246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361565346477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361565473119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361565476564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361565530678
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1361565530685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361565531777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361565533553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361565535007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361648598856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361648600377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361649019429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361649023189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361649026201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361649026270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361649027958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361649126559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361649567888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361649576398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361649577462
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361649577814
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,21.1.0.v201302060044-569685,"overlay.com.android.ide.eclipse.adt.overlay",1361649578279
stopped,bundle,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.adt",1361649578282
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1361649578282
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1361649578282
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1361649578282
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1361649578282
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1361649578282
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1361649578282
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1361649578282
stopped,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1361649578282
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1361649578305
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1361649578305
