what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366148700209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366148702836
opened,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366148714847
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366148714878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366148718610
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366148718646
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366148721057
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366148739664
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366148742265
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1366148747631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366148749631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366148754819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366148757731
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1366148792620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366148795274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366148798399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366148800334
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366148800460
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366148801458
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1366148815589
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1366148838131
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1366148838303
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1366148838456
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1366148838796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366148850021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366148853185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366148857762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366148859023
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366148872669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366148882574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366148884638
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366148884667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1366148891378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366148900061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366148901754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366148904951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366148906295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366148939666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366148940721
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366148940853
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366149002382
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1366149005999
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366149007462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366149010785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366149011793
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366149056711
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366149107944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366149110126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366156266463
